name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
"USB Gaming headset for PC/MAC, Wired Gaming Headphones with 7.1 Surround Sound, Noise Canceling Microphone and RGB Light, 50mm Driver, Compatible with Desktop, Black",9SIANEHBVR2202,83%,12,29.99,"Multi-Platform CompatibilityProfessional gaming headset with USB connection, compatible with PC, Mac, Laptop, Desktop.Superior Sound Quality50mm magnetic neodymium driver unit, composite diaphragm with professional acoustic team tuning to optimize gaming styles for clear sound and powerful low-frequency performance.In-Line Control, Plug & PlayAdjust your volume, light effects and mute the microphone on the fly with intuitive in-line controls. 8.2 ft cable in robust PVC material and it is plug and play, no setup needed.All-Day ComfortLightweight and flexible POK headband with skin-friendly leatherette ear pad. Ergonomic design prevents pressure built-up, makes sure you will always enjoy the game with optimal wearing comfort.","['Type ', 'Color ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Noise Cancelling ', 'Compatibility ', 'Option ', 'Date First Available ']","['Headset', 'Black', 'USB', 'Circumaural', '5.1 feet - 7.9 feet', 'Yes', 'Universal', 'Over-Ear Wired', 'July 24, 2020']"
Sennheiser CX175 In-Ear Phones Headphones Dynamic Speaker Noise Attenuation HiFi,9SIA4RE8B14377,81%,"12,047",26.49,"High powered dynamic speaker systems for an outstanding audio performance Ear adapters in different sizes for excellent ear canal fit and ambient noise attenuation Optimised for MP3, iPad, iPod, iPhon Frequency response: 17 - 23.000 Hz Impedance: 16 ohm SPL: 121 dB Connector: 3.5 mm Cable lenght: 1.2 m Ear coupling: Intraura THD: <1%","['Brand ', 'Part ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Package Contents ', 'Date First Available ']","['Sennheiser', '505420', 'Earbud', 'Black', '17Hz-23KHz', '< 1 %', '16 ohms', '121dB S.P.L. at 1KHz', '3.5mm', 'Earbud', '3.0 feet  - 5.0 feet', 'CX 175 ear canal phonesEar adaptor sets', 'October 12, 2018']"
"Soundcore Liberty Air 2 Wireless Earbuds, by Anker, Diamond-Inspired Drivers, 4 Mics, Noise Reduction, 28H Playtime, HearID, Bluetooth 5, Wireless Charging, for Calls, Home Office",9SIACCUBA56780,91%,"1,697",99.99,"Key FeaturesSound with Exceptional Accuracy and Clarity:  The diamond-inspired drivers are lightweight, yet rigid for precise sound reproduction and extended treble and bass.aptX Audio:   Ensures lossless sound transfer when streaming media from your device. Hear ID Tailored Sound:   Maps your hearing sensitivity across multiple frequencies to create custom EQ settings for a truly personalized listening experience. 22 EQ Modes:   Use the Soundcore App to choose from a vast range of customized settings to get the most out of your favorite genres. Crystal-Clear Calls:   4 microphones with the latest cVc noise reduction technology effectively highlight your voice while reducing background sounds. Up to 28 Hours of Playtime:   Enjoy 7 hours of playtime on a single charge and extend to 28 hours with the charging case. Fast-Charging:   When you're running short on time, a 10-minute charge will give you 2 hours of listening. Wireless Charging Compatible:   Simply place the charging case on a wireless charging pad for convenient charging. Water-Resistant Design:   Liberty Air 2's IPX5-rated protection defends your earbuds against rain, sweat, and more. Customizable Ear Tips:   Choose from 5 sizes of Ear Tips to find your perfect fit for enhanced passive noise cancellation and comfort. Note: If using with an iPhone 11, incoming calls may cause the Bluetooth connection to drop for 2 - 4 seconds before reconnecting. Upgrade to iPhone 11/iPhone 11 Pro's latest version of iOS to ensure compatibility with Liberty Air 2. Playtime varies according to volume and audio content. This product cannot be connected with multiple devices at the same time. If you need a pair of earbuds that simultaneously connects with multiple devices, check out Soundbuds slim and Spirit X (Upgraded). When enjoying the immersive listening experience, ensure you pay attention to your personal safety. Specifications Impedance: 16 Ω Frequency response: 20 Hz - 20 kHz Bluetooth audio codec: SBC, AAC, aptX Bluetooth transmitter frequency: 2402-2480 MHz Bluetooth range: 10m / 32ft What's In The Box Liberty Air 2 True Wireless Earphones Charging Case XS/S/M/L/XL Ear Tips USB-C Cable Quick Start Guide 18-Month Warranty Friendly Customer Service ","['Brand ', 'Model ', 'Type ', 'Color ', 'Ear Coupling ', 'Operating Time ', 'Compatibility ', 'Features ', 'Option ', 'Date First Available ']","['Soundcore', 'Liberty Air 2', 'Wireless', 'White', 'Binaural', '7 Hours\t(28 Hours with Charging Case)', 'Universal', 'HearID personalized sound, wireless charging, Qualcomm aptX, touch control', 'Truly Wireless', 'April 26, 2020']"
"[Upgraded] Anker Soundbuds Curve Wireless Headphones, 18H Battery, IPX7 Waterproof Bluetooth Headphones, Bluetooth 5.0, Built in Mic and Carry Pouch, SweatGuard Technology for Workout, Gym, Running",9SIACCUAMN9373,91%,"1,697",26.99," Sound Buds Curve Wireless Headphones The Wireless Headphones With Superior Sound And Comfort From ANKER, the Choice of 20 Million+ Happy Users • Industry-Leading Technology • Worry-free 18 month warranty Powerful Sounds Powerful Qualcomm? apt X™ audio for superior sounds and clear calls with cVc Noise Cancellation technology. Memory foam tips provide total isolation from external noise. Stick With You Ear Tips in multiple sizes offer excellent comfort day in, day out and silicone Ear Wings ensure Sound Buds stay in place during your most hardcore workouts. Zero to Hero Fully charged in just 1.5 hours. Up to 14 hours of talk time and 12.5 hours of music time keep you tuned in no matter how long your gym session. Don't Sweat It Protective water-resistant shell and internal nano-coating keeps the tunes coming, whether you're sweating buckets or running in the rain. Seamless Control Effortlessly skip songs or answer a call using the 3-button remote with built-in microphone. Worry-Free Warranty You can enjoy peace of mind with our fan favorite 18-month warranty. Note: Playtime varies according to volume level and audio content.  ","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Ear Coupling ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Date First Available ']","['Anker', 'Soundbuds', 'Soundbuds Curve', 'Wireless', 'Black', 'Binaural', '0.8 ounces', 'Bluetooth', '18 Hours', 'Premium Battery Life / cVc Noise Cancellation', 'November 25, 2019']"
Sennheiser HD 599 Around-Ear Headphones - Ivory,N82E16826106871, , ,199.95,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Features ', 'Package Contents ', 'Date First Available ']","['Sennheiser', 'HD 599', 'Over the Ear', 'Ivory', '12Hz-38.5KHz', '<0.1% (1kHz, 100dB SPL)', '3.5mm/ 6.3mm', 'Circumaural', '3.94 ft.', 'Open circumaural (around ear) design  Ivory Color & Matte Finish  Brown Stitches on Headband Sleeve; Matte Metallic Deco Ring on Ear cup  Powered by Sennheiser proprietary drivers, featuring a 38mm 50 ohm transducer  Soft, replaceable ear pads for enhanced comfort  Robust 3m detachable cable and 6.3mm jack  Additional 1.2m detachable cable with 3.5mm Jack  6.3mm to 3.5mm jack adaptor included', 'HD 599 headphones3 m cable / 6.3 mm straight plug1.2 m cable/ 3.5 mm straight plug6.3 mm to 3.5 mm adaptor', 'September 19, 2016']"
"Beats by Dr. Dre | Solo3 Wireless On-Ear Headphones, Gloss White",9SIAMS4B8T9388,50%,2,159.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Weight ', 'Wireless Type ', 'Features ', 'Date First Available ']","['Beats', 'Solo3', 'On-Ear', 'Gloss White', '3.5mm', '7.58 oz. / 215 g', 'Bluetooth', ""Connect via Class 1 Bluetooth with your device for wireless listeningThe award-winning sound and design you've come to love from BeatsUp to 40 hours of battery life for multi-day useWith Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is lowAdjustable fit with comfort-cushioned ear cups made for everyday useSleek, streamlined design that's durable and foldable to go everywhere you doTake calls, control your music and activate Siri with the multifunction on-ear controlsOn-board call and music controlsOn-board volume controlBeamforming mic for optimal call clarityNoise IsolationStereo BluetoothPassive playback via RemoteTalk cableRemoteTalk cable with inline controlsLED fuel gaugeCharge via Micro-USB cable"", 'April 29, 2020']"
"Beats by Dr. Dre | Solo3 Wireless On-Ear Headphones, Gold",9SIAMS4B8T9386,50%,2,159.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Date First Available ']","['Beats', 'MNER2LL/A', 'On-Ear', 'Gold', '3.5mm', '7.58 oz. / 215g', 'Bluetooth', 'Up to 40 hours of battery life', ""Connect via Class 1 Bluetooth with your device for wireless listeningThe award-winning sound and design you've come to love from BeatsUp to 40 hours of battery life for multi-day useWith Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is lowAdjustable fit with comfort-cushioned ear cups made for everyday useSleek, streamlined design that's durable and foldable to go everywhere you doTake calls, control your music and activate Siri with the multifunction on-ear controlsOn-Board Call and Music ControlsOn-Board Volume ControlBeam-Forming Mic for Optimal Call ClarityNoise IsolationStereo BluetoothPassive Playback via RemoteTalk cableRemoteTalk Cable with inline ControlsLED Fuel GaugeCharge via Micro-USB cable"", 'April 29, 2020']"
JBL TUNE 225TWS True Wireless In-Ear Headphones - White,9SIA5Z2BT94458,86%,"1,039",69.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Weight ', 'Wireless Type ', 'Battery ', 'Operating Time ', 'Microphone Sensitivity ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'TUNE 225TWS', 'JBLT225TWSWHTAM', 'Earbud', 'White', '12mm Dynamic driver', '20Hz-20KHz', '32 ohms', '105dB SPL', '57g', 'Bluetooth version: 5.0Bluetooth profile version: A2DP 1.3, AVRCP 1.5, HFP 1.7', 'Headset battery type: Lithium-ion battery (22mAh / 3.85V)Charging case battery type: Lithium-ion battery (410mAh / 3.85V)Charging time: <2 hrs from empty', 'Music playtime with BT on: up to 5 hrsTotal music playtime with charging case: up to 25 hrs', '-30dBV@1kHz/Pa', 'Feel The BassFreedom From WiresListen For LongerEither Ear, Or BothFind Your StyleSleek, Convenient Charging Case', 'JBL TUNE 225TWSType-C USB charging cableCharging case1 x Warranty / Warning 1 x QSG / Safety Sheet', 'August 06, 2020']"
SIROKA-IPX6 waterproof portable mini earbuds stereo surround Hi-Fi wireless earbuds LED digital power display bluetooth headset in-ear wireless earphone,9SIAMN8B247261,33%,3,18.79,,"['Series ', 'Type ', 'Color ', 'Input Impedance ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Microphone Frequency Response ', 'Compatibility ', 'Option ', 'Date First Available ']","['Sports Series', 'Earbud', 'Black', '32 ohms', 'Earbud', 'Yes', 'Bluetooth', '20Hz-18KHz', 'Universal', 'In-Ear-Black', 'February 27, 2020']"
"Anker Soundcore Life P2 True Wireless Earbuds with 4 Microphones, CVC 8.0 Noise Reduction, Graphene Drivers for Clear Sound, USB C, 40H Playtime, IPX7 Waterproof",9SIACCUAMP1470,91%,"1,697",$49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Power Supply ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Option ', 'Date First Available ']","['Soudcore', 'Life P2', 'Wireless', 'Black', 'Charging Case', 'Earbud', 'Yes', 'Bluetooth', '7 Hours\t(40 Hours with Charging Case)', 'Universal', 'Single earbud use, USB-C, PUSH AND GO technology', 'Truly Wireless', 'November 28, 2019']"
"COWIN E7 Active Noise Cancelling Headphones with Bluetooth and Mic - 30H Playtime for Travel, Work, TV, PC, and Cellphone",9SIAHP27W75377,85%,233,49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Signal to Noise Ratio(SNR) ', 'Connector ', 'Ear Coupling ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['Cowin', 'cowin E7 ANC', 'Noise Cancelling', 'Black', '40mm', '20Hz-20KHz', '16 ohms', '>= 85dB', '3.5mm/ USB', 'Supra-aural', '0.85lb', 'Active', 'Bluetooth', '30 hours', 'Universal', 'Noise Cancellation, Wireless, Built-in Microphones, Comfortable Over-ear, Hi-Fi stereo, Deep Bass, Lightweight, 20 Hours Playtime, Travel on the plane', 'Cowin E-7 Active Noise Cancelling Bluetooth HeadphoneMicro USB Cable3.5mm Audio CableUser Guide', 'September 20, 2018']"
Beyerdynamic DT 880 Premium 600 Ohm (491322) Hi-Fi Headphones (Semi-open),0TH-00JD-00041, , ,199.00,,"['Brand ', 'Model ', 'Part ', 'Type ', 'Color ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Package Contents ', 'Date First Available ']","['Beyerdynamic', 'DT 880 Premium 600 Ohm', '491322', 'Over the Ear', 'Silver', '600 Ohm', 'Screwable 6.35"" / 1/4"" adaptor', 'Supra-aural', '>10.0 feet', '3', 'Beyerdynamic DT 880 600 Ohm Audiophile Headphones', 'October 01, 2018']"
"Anker Soundcore Life Q10 Wireless Bluetooth Headphones, Over Ear and Foldable, Hi-Res Certified Sound, 60-Hour Playtime and Fast USB-C Charging, Deep Bass, Aux Input",9SIACCUBPZ9565,91%,"1,697",$44.99," Life Q10 Hi-Res certification is a guarantee that Life Q10 will play audio with all the detail and depth that the artist intended. Paired with powerful Bass Up technology and extended playtime, you get an unbeatable listening experience for an unbelievable price. Key Features: Hi-Res: Certification that guarantees playback of superior audio-quality, with an expanded frequency range and incredible detail. Bass Up: Exclusive technology conducts real-time analysis and enhancement of your audio's bass frequencies to add powerful sonic punch. 60-Hour Playtime: Uses Anker power to push battery life to new limits. Listen for 2 hours a day for upto a month on a single charge. Fast USB-C Charging: Charge for 5 minutes via the USB-C port and listen for 5 hours. Extra Comfort: Memory foam ear cups with enhanced maneuverability sit gently but securely over your ears. Foldable Design: Fits easily into your bag for effortless transport. AUX Input: Get infinite playtime via a 3.5 mm AUX cable if battery is running low. Hands-Free Calls: Take and make calls without hassle via the built-in microphone. Bluetooth 5: A super strong and stable wireless connection with a range of up to 50 ft. Specifications: Input: DC 5V = 0.65A Recharge Time: 2H Playtime: 60H Impedance: 16Ω Driver (Full Range): 2 × 40 mm Frequency Response: 16 Hz - 40 kHz Range: 15 m / 49.21 ft What’ s In The Box: Soundcore Life Q10 USB-C Cable 3.5 mm AUX Cable 18-Month Warranty  ","['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Connector ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Option ', 'Date First Available ']","['Soundcore', 'Life Q10', 'Over the Ear', 'Blue', '40mm', '3.5mm audio port', 'Binaural', 'Uplink noise reduction for calls', 'Bluetooth', 'Up to 60-Hour Playtime', 'Universal', 'Wireless, Hi-Res Audio, BassUp Technology, Foldable, Volume-Control, 60-Hour playtime, Fast-charging, Lightweight', 'Over-ear', 'June 17, 2020']"
"Soundcore Life 2 Active Noise Cancelling Over-Ear Wireless Headphones, Hi-Res Audio, 30-Hour Playtime, CVC Noise Cancellation, BassUp Technology, Memory-Foam Ear Cushions, and Travel Case [2019 New]",9SIACCUB1H8470,91%,"1,697",$64.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['Anker', 'Soundcore', 'Life 2', 'Over the Ear', 'Black', 'Binaural', 'Active', 'Bluetooth', '30 Hours', 'Universal', 'Microphone', 'Life 2, AUX cable, Micro USB cable, travel case, our friendly customer support.', 'February 21, 2020']"
"COWIN SE7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Mic/Aptx, Comfortable Protein Earpads 50H Playtime, Foldable Headphones for Travel/Work",9SIAHP2BA90512,85%,233,109.99,"Product Feature Professional Active Noise Cancelling (ANC) Technology. Our improved ANC technology significantly quells airplane cabin noise, city traffic or a busy office, help you focus on what you want to hear. ANC works both with and without the audio cable and is great for reducing noise during long trips on a plane or in places with city traffic.Amazing Sound. The 90dB give a deep, powerful, and crisp sound, make your overall listening experience just that much better. The goal that provides Customers with better sound quality, is our constant pursuit.High-quality Built-in Microphone and Bluetooth 5.0. COWIN SE7 provides high-quality built-in microphones for hands-free calls, Which is convenient for you to free yourself from wires. Bluetooth 5.0 promises quick and stable connection with your Bluetooth enabled devices. Bluetooth transmission distance: >15m.The Professional Protein Earpad and Foldable Design. More durability and comfort, Enjoy high-quality, Long-listen comfort. Skin texture, lightweight comfortable around-ear fit you can wear all day long. The foldable Headband is designed for saving your desk and travel bag space.Great Playtime. 30 hours playtime. A built-in 800mAh battery won't allow your headphones' power off. Don't need to worry about the power shortage problem on the long travel. 12-month warranty and quick response & friendly customer service. Note: The exclusive authorized seller is COWIN.Specifications Wireless: Bluetooth 5.0Transmission distance: >15mFrequency: 20Hz-20kHzNoise reduction depth: -28~-33dBS/N: =90dBDistortion: = 0.5 %Charging time: = 3.5 hoursLife time: 30hPower supply: Lithium battery or Micro USB cableAudio source: iPhone, iPad, Samsung, Blackberry, Nexus, Smartphone, Computer, PC, Notebook, MP4, MP3, etcFunction spec: Bluetooth 5.0, APTX, Microphone, AUX, Active Noise Cancelling What's in the box Cowin SE7 Active Noise Cancelling Bluetooth Headphone Headphone case Micro USB Cable 3.5 mm Audio Cable User Guide","['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Signal to Noise Ratio(SNR) ', 'Connector ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Package Contents ', 'Option ', 'Date First Available ']","['Cowin', 'COWIN SE7', 'Noise Cancelling', 'Purple', '20Hz-20KHz', '>= 90dB', '3.5mm/ USB', 'Active', 'Bluetooth 5.0', 'Universal', 'Cowin SE7 Active Noise Cancelling Bluetooth Headphoneheadphone caseMicro USB Cable3.5mm Audio CableUser Guide', 'ATH-ANC29', 'April 27, 2020']"
